full_date,date,weekday,time,mood,activities,note
2019-04-27,April 27,Saturday,7:14 p.m.,good,"friends | relax | gaming | dinner ",""
2019-04-27,April 27,Saturday,5:29 p.m.,good,"reading","Finished the Right Side of History"
2019-04-27,April 27,Saturday,5:08 p.m.,sad,"relax | gaming",""
2019-04-27,April 27,Saturday,10:08 a.m.,good,"gaming | breakfast  | woke up ",""
2019-04-26,April 26,Friday,10:21 p.m.,tired,"family time  | movies | gaming | dinner ",""
2019-04-26,April 26,Friday,7:33 p.m.,good,"snack  | work",""
2019-04-26,April 26,Friday,3:37 p.m.,meh,"fap | shower  | snack ",""
2019-04-26,April 26,Friday,2:23 p.m.,meh,"lunch  | cfa studying ",""
2019-04-26,April 26,Friday,9:36 a.m.,good,"gaming | woke up ",""
2019-04-25,April 25,Thursday,8:21 p.m.,tired,"relax | reading | sleep early | cfa studying ",""
2019-04-25,April 25,Thursday,5:54 p.m.,good,"movies | relax | dinner ",""
2019-04-25,April 25,Thursday,2:47 p.m.,good,"snack ",""
2019-04-25,April 25,Thursday,11:54 a.m.,meh,"work",""
2019-04-25,April 25,Thursday,11:20 a.m.,good,"meditation | breakfast  | woke up ",""
2019-04-24,April 24,Wednesday,9:18 p.m.,good,"family time  | movies | reading | sleep early | meditation | fap | dinner ",""
2019-04-24,April 24,Wednesday,4:43 p.m.,meh,"gaming | lunch  | work",""
2019-04-24,April 24,Wednesday,9:00 a.m.,bad,"shower  | breakfast  | work | woke up ",""
2019-04-23,April 23,Tuesday,9:37 p.m.,tired,"sleep",""
2019-04-23,April 23,Tuesday,7:27 p.m.,tired,"meditation | cfa studying ",""
2019-04-23,April 23,Tuesday,5:38 p.m.,good,"gaming",""
2019-04-23,April 23,Tuesday,4:44 p.m.,good,"","Went to the dermatologist and filled my prescription"
2019-04-23,April 23,Tuesday,11:58 a.m.,meh,"woke up ",""
2019-04-23,April 23,Tuesday,2:53 a.m.,tired,"gaming | sleep",""
2019-04-22,April 22,Monday,2:18 p.m.,tired,"nap",""
2019-04-22,April 22,Monday,11:42 a.m.,good,"shower  | breakfast  | cfa studying ",""
2019-04-22,April 22,Monday,10:46 a.m.,meh,"woke up ",""
2019-04-21,April 21,Sunday,10:34 p.m.,tired,"movies | relax | sleep | dinner ",""
2019-04-21,April 21,Sunday,12:06 p.m.,meh,"friends | travel","Going back home from Montreal"
2019-04-20,April 20,Saturday,10:48 p.m.,meh,"",""
2019-04-19,April 19,Friday,10:55 p.m.,good,"",""
2019-04-18,April 18,Thursday,10:11 p.m.,good,"","Finished work"
2019-04-18,April 18,Thursday,5:48 p.m.,meh,"lunch  | work","Sound and sandwich"
2019-04-17,April 17,Wednesday,10:17 p.m.,tired,"movies | sleep | fap | dinner ",""
2019-04-17,April 17,Wednesday,7:52 p.m.,tired,"snack ",""
2019-04-17,April 17,Wednesday,3:29 p.m.,good,"snack ","Cliff bar and water"
2019-04-17,April 17,Wednesday,9:52 a.m.,good,"meditation | breakfast  | woke up  | cfa studying ",""
2019-04-16,April 16,Tuesday,11:05 p.m.,meh,"reading | sleep | dinner ",""
2019-04-16,April 16,Tuesday,8:43 p.m.,tired,"snack  | work",""
2019-04-16,April 16,Tuesday,1:49 p.m.,meh,"gaming | breakfast  | work","Handed in my acceptance letter. Got to caught up playing video games that I did not do my CFA Reading"
2019-04-16,April 16,Tuesday,9:16 a.m.,good,"meditation | woke up ",""
2019-04-15,April 15,Monday,8:26 p.m.,meh,"","Finished last exam"
2019-04-15,April 15,Monday,3:25 p.m.,good,"meditation",""
2019-04-15,April 15,Monday,1:32 p.m.,meh,"cfa studying ",""
2019-04-14,April 14,Sunday,5:14 p.m.,tired,"fap",""
2019-04-13,April 13,Saturday,8:43 p.m.,meh,"family time  | movies | dinner ",""
2019-04-12,April 12,Friday,10:23 a.m.,meh,"breakfast  | woke up ",""
2019-04-11,April 11,Thursday,11:20 p.m.,good,"family time  | movies | reading | sleep",""
2019-04-11,April 11,Thursday,1:45 p.m.,meh,"movies | relax | lunch  | cfa studying ",""
2019-04-11,April 11,Thursday,8:34 a.m.,tired,"woke up  | reading news",""
2019-04-10,April 10,Wednesday,9:00 p.m.,meh,"gaming | sleep | fap",""
2019-04-10,April 10,Wednesday,6:42 p.m.,good,"family time  | movies | dinner ",""
2019-04-10,April 10,Wednesday,5:43 p.m.,tired,"relax | reading",""
2019-04-10,April 10,Wednesday,2:21 p.m.,meh,"gaming | studying",""
2019-04-10,April 10,Wednesday,1:08 p.m.,meh,"gaming",""
2019-04-10,April 10,Wednesday,11:10 a.m.,meh,"reading news",""
2019-04-10,April 10,Wednesday,10:34 a.m.,meh,"woke up ",""
2019-04-09,April 9,Tuesday,10:36 p.m.,good,"family time  | movies | reading | sleep",""
2019-04-09,April 9,Tuesday,9:12 p.m.,meh,"gaming | lecture",""
2019-04-09,April 9,Tuesday,5:24 p.m.,meh,"reading",""
2019-04-09,April 9,Tuesday,4:42 p.m.,good,"studying",""
2019-04-09,April 9,Tuesday,1:00 p.m.,meh,"gaming | lunch ",""
2019-04-09,April 9,Tuesday,12:13 p.m.,sad,"","Application was denied and there isn't anything I can do"
2019-04-09,April 9,Tuesday,10:35 a.m.,meh,"","Meet with BSB guidance and waiting to meet with commerce guidance to solve issue"
2019-04-09,April 9,Tuesday,9:03 a.m.,meh,"gaming",""
2019-04-09,April 9,Tuesday,8:16 a.m.,awful,"woke up ","Just found out my application for the month program was rejected"
2019-04-08,April 8,Monday,11:22 p.m.,good,"reading | gaming | sleep",""
2019-04-08,April 8,Monday,6:50 p.m.,meh,"dinner ",""
2019-04-08,April 8,Monday,5:41 p.m.,meh,"studying",""
2019-04-08,April 8,Monday,4:03 p.m.,good,"gaming",""
2019-04-08,April 8,Monday,2:18 p.m.,meh,"studying | shower ",""
2019-04-08,April 8,Monday,1:32 p.m.,meh,"meditation",""
2019-04-08,April 8,Monday,12:50 p.m.,good,"relax | lunch ",""
2019-04-08,April 8,Monday,11:52 a.m.,good,"reading",""
2019-04-08,April 8,Monday,11:07 a.m.,meh,"woke up ",""
2019-04-07,April 7,Sunday,11:30 p.m.,tired,"reading | sleep",""
2019-04-07,April 7,Sunday,10:51 p.m.,good,"movies | reading | dinner ",""
2019-04-07,April 7,Sunday,4:24 p.m.,meh,"work",""
2019-04-07,April 7,Sunday,3:37 p.m.,tired,"relax | dinner ",""
2019-04-07,April 7,Sunday,11:54 a.m.,good,"meditation | studying | lunch ",""
2019-04-07,April 7,Sunday,11:23 a.m.,good,"reading | shower ",""
2019-04-07,April 7,Sunday,9:30 a.m.,tired,"woke up ",""
2019-04-07,April 7,Sunday,1:30 a.m.,tired,"sleep | snack ",""
2019-04-06,April 6,Saturday,7:30 p.m.,tired,"studying",""
2019-04-06,April 6,Saturday,7:01 p.m.,meh,"gaming",""
2019-04-06,April 6,Saturday,5:20 p.m.,good,"relax | dinner  | work",""
2019-04-06,April 6,Saturday,10:09 a.m.,meh,"meditation | shower  | breakfast  | woke up ",""
2019-04-05,April 5,Friday,11:20 p.m.,meh,"fap",""
2019-04-05,April 5,Friday,9:47 p.m.,tired,"movies | dinner  | work",""
2019-04-05,April 5,Friday,1:08 p.m.,meh,"relax | gaming | shower  | lunch ",""
2019-04-05,April 5,Friday,11:36 a.m.,meh,"studying | breakfast ",""
2019-04-05,April 5,Friday,11:20 a.m.,meh,"woke up ",""
2019-04-04,April 4,Thursday,10:07 p.m.,tired,"family time  | reading | sleep | meditation",""
2019-04-04,April 4,Thursday,6:06 p.m.,good,"friends | dinner ",""
2019-04-04,April 4,Thursday,12:02 p.m.,rad,"school work","Just presented for 4FH3 and did well on the last midterm"
2019-04-04,April 4,Thursday,9:38 a.m.,tired,"shower  | woke up ",""
2019-04-03,April 3,Wednesday,10:00 p.m.,meh,"gaming | sleep | fap",""
2019-04-03,April 3,Wednesday,6:53 p.m.,meh,"gaming",""
2019-04-03,April 3,Wednesday,5:50 p.m.,tired,"relax | reading",""
2019-04-03,April 3,Wednesday,3:37 p.m.,good,"lunch ",""
2019-04-03,April 3,Wednesday,1:39 p.m.,good,"school work | snack  | travel","Went to coffee culture to finish presentation"
2019-04-03,April 3,Wednesday,10:37 a.m.,meh,"reading | meditation",""
2019-04-03,April 3,Wednesday,9:34 a.m.,meh,"woke up ",""
2019-04-03,April 3,Wednesday,2:30 a.m.,tired,"relax | sleep | meditation",""
2019-04-02,April 2,Tuesday,8:24 p.m.,meh,"friends | dinner ",""
2019-04-02,April 2,Tuesday,6:22 p.m.,meh,"school work | travel",""
2019-04-02,April 2,Tuesday,4:36 p.m.,tired,"school work",""
2019-04-02,April 2,Tuesday,3:33 p.m.,meh,"gaming | lunch ",""
2019-04-02,April 2,Tuesday,11:26 a.m.,good,"school work","Finishes CFA Reading 52 and now going to going to finish 4FH3 report"
2019-04-02,April 2,Tuesday,9:58 a.m.,tired,"cfa studying ",""
2019-04-02,April 2,Tuesday,9:23 a.m.,meh,"relax | gaming",""
2019-04-02,April 2,Tuesday,8:53 a.m.,meh,"reading | travel","Went to Mac to read the news and study"
2019-04-02,April 2,Tuesday,7:04 a.m.,tired,"meditation | shower  | breakfast  | woke up ",""
2019-04-01,April 1,Monday,8:47 p.m.,good,"reading | sleep early | meditation",""
2019-04-01,April 1,Monday,6:34 p.m.,meh,"family time  | movies | snack  | dinner ",""
2019-04-01,April 1,Monday,5:57 p.m.,sad,"school work","Sad because I did a nothing again today. Woke up late and played video games all day"
2019-04-01,April 1,Monday,2:16 p.m.,meh,"gaming | lunch ",""
2019-04-01,April 1,Monday,11:38 a.m.,meh,"meditation | shower  | breakfast  | woke up ",""
2019-04-01,April 1,Monday,1:10 a.m.,tired,"movies | gaming | sleep",""
2019-03-31,March 31,Sunday,2:00 p.m.,meh,"reading",""
2019-03-31,March 31,Sunday,1:18 p.m.,meh,"gaming",""
2019-03-31,March 31,Sunday,12:43 p.m.,good,"family time  | lunch ",""
2019-03-31,March 31,Sunday,10:07 a.m.,good,"gaming | snack  | woke up ",""
2019-03-30,March 30,Saturday,10:43 p.m.,meh,"movies | sleep | meditation | fap | dinner ",""
2019-03-30,March 30,Saturday,7:39 p.m.,meh,"snack  | work",""
2019-03-30,March 30,Saturday,7:39 p.m.,meh,"snack  | work",""
2019-03-30,March 30,Saturday,1:07 p.m.,nervous ,"gaming | meditation | school work | lunch ",""
2019-03-30,March 30,Saturday,11:19 a.m.,nervous ,"gaming | school work | shower  | breakfast  | woke up ",""
2019-03-29,March 29,Friday,9:57 p.m.,tired,"movies | sleep",""
2019-03-29,March 29,Friday,8:41 p.m.,meh,"school work",""
2019-03-29,March 29,Friday,8:02 p.m.,good,"family time  | movies | gaming | dinner ",""
2019-03-29,March 29,Friday,6:30 p.m.,good,"reading",""
2019-03-29,March 29,Friday,5:13 p.m.,good,"relax | gaming",""
2019-03-29,March 29,Friday,3:02 p.m.,tired,"relax | school work",""
2019-03-29,March 29,Friday,1:25 p.m.,good,"gaming | lunch  | cfa studying ",""
2019-03-29,March 29,Friday,11:59 a.m.,good,"meditation | shower  | cleaning",""
2019-03-29,March 29,Friday,10:55 a.m.,meh,"relax | gaming | breakfast ",""
2019-03-29,March 29,Friday,10:12 a.m.,good,"school work","4SA3 PowerPoint"
2019-03-29,March 29,Friday,9:32 a.m.,meh,"woke up ",""
2019-03-28,March 28,Thursday,11:32 p.m.,meh,"gaming | sleep | meditation",""
2019-03-28,March 28,Thursday,8:48 p.m.,meh,"relax | gaming | dinner ",""
2019-03-28,March 28,Thursday,1:50 p.m.,bad,"school work","4FH3 Test 3 went bad"
2019-03-28,March 28,Thursday,9:15 a.m.,meh,"breakfast  | woke up ",""
2019-03-27,March 27,Wednesday,10:25 p.m.,meh,"movies | sleep | dinner ",""
2019-03-27,March 27,Wednesday,7:03 p.m.,meh,"snack ","Gave Roman back his book and tried to offer him another one"
2019-03-27,March 27,Wednesday,3:55 p.m.,meh,"dinner  | work | cleaning",""
2019-03-27,March 27,Wednesday,2:37 p.m.,good,"reading",""
2019-03-27,March 27,Wednesday,2:13 p.m.,meh,"meditation",""
2019-03-27,March 27,Wednesday,11:10 a.m.,meh,"shower ",""
2019-03-27,March 27,Wednesday,9:59 a.m.,meh,"movies | relax",""
2019-03-27,March 27,Wednesday,9:38 a.m.,meh,"breakfast ",""
2019-03-27,March 27,Wednesday,8:53 a.m.,meh,"woke up ",""
2019-03-26,March 26,Tuesday,10:02 p.m.,meh,"",""
2019-03-26,March 26,Tuesday,9:03 p.m.,awful,"relax | reading | sleep | meditation","I'm really upset with myself I'm not really sure why Burly really stressed with school but I also just feel so bored with my life I don't feel like living it to the full potential"
2019-03-26,March 26,Tuesday,3:46 p.m.,meh,"gaming",""
2019-03-26,March 26,Tuesday,1:59 p.m.,meh,"studying | lunch ",""
2019-03-26,March 26,Tuesday,1:24 p.m.,good,"relax | gaming",""
2019-03-26,March 26,Tuesday,10:48 a.m.,meh,"studying | lunch  | travel | cfa studying ",""
2019-03-26,March 26,Tuesday,9:38 a.m.,meh,"reading | shower  | woke up ",""
2019-03-25,March 25,Monday,11:57 p.m.,sad,"gaming | sleep | meditation","I feel sad because I watch SO much time on gaming. I can not do any work when I am at home"
2019-03-25,March 25,Monday,8:26 p.m.,meh,"gaming",""
2019-03-25,March 25,Monday,7:00 p.m.,meh,"fap | dinner  | cleaning",""
2019-03-25,March 25,Monday,6:14 p.m.,meh,"reading | gaming",""
2019-03-25,March 25,Monday,4:24 p.m.,tired,"nap","Napped for 30 min"
2019-03-25,March 25,Monday,3:50 p.m.,meh,"studying","4FH3 Old Tests"
2019-03-25,March 25,Monday,2:22 p.m.,good,"movies | lunch ","Smartest Guy's in the Room"
2019-03-25,March 25,Monday,1:42 p.m.,good,"studying","4FH3 Office Hours"
2019-03-25,March 25,Monday,1:03 p.m.,meh,"studying | cfa studying ",""
2019-03-25,March 25,Monday,9:29 a.m.,meh,"reading","Read the Exchange Section from the weekend issue of the WSJ for like an hour"
2019-03-25,March 25,Monday,7:05 a.m.,tired,"meditation | breakfast ",""
2019-03-24,March 24,Sunday,10:51 p.m.,good,"sleep | meditation",""
2019-03-24,March 24,Sunday,9:30 p.m.,meh,"reading | gaming",""
2019-03-24,March 24,Sunday,7:01 p.m.,good,"family time  | movies | dinner ",""
2019-03-24,March 24,Sunday,5:33 p.m.,meh,"gaming",""
2019-03-24,March 24,Sunday,2:45 p.m.,good,"nap","Napped until 4"
2019-03-24,March 24,Sunday,2:15 p.m.,good,"studying","4FH3 Midterm"
2019-03-24,March 24,Sunday,12:52 p.m.,good,"relax | lunch ","Chicken pie and YouTube"
2019-03-24,March 24,Sunday,10:19 a.m.,good,"snack ","Water & cliff bar"
2019-03-24,March 24,Sunday,7:50 a.m.,bad,"work",""
2019-03-24,March 24,Sunday,6:28 a.m.,meh,"breakfast  | woke up ","Green shake"
2019-03-24,March 24,Sunday,1:27 a.m.,sad,"friends | gaming | sleep | meditation",""
2019-03-23,March 23,Saturday,6:46 p.m.,meh,"gaming",""
2019-03-23,March 23,Saturday,3:57 p.m.,good,"movies | meditation | lunch ","Studying chapters 9 & 10 from 4fh3"
2019-03-23,March 23,Saturday,3:15 p.m.,meh,"gaming | breakfast ",""
2019-03-23,March 23,Saturday,11:52 a.m.,meh,"woke up ",""
2019-03-23,March 23,Saturday,2:53 a.m.,tired,"sleep | fap",""
2019-03-22,March 22,Friday,11:00 p.m.,good,"friends | movies | dinner ",""
2019-03-22,March 22,Friday,7:28 p.m.,meh,"work",""
2019-03-22,March 22,Friday,3:39 p.m.,tired,"dinner ",""
2019-03-22,March 22,Friday,2:54 p.m.,good,"cfa studying ","Starting FI"
2019-03-22,March 22,Friday,1:30 p.m.,bad,"studying",""
2019-03-22,March 22,Friday,1:01 p.m.,bad,"studying | lunch ",""
2019-03-22,March 22,Friday,10:44 a.m.,meh,"gaming",""
2019-03-22,March 22,Friday,8:08 a.m.,meh,"meditation | breakfast  | woke up ",""
2019-03-21,March 21,Thursday,10:09 p.m.,meh,"sleep | fap",""
2019-03-21,March 21,Thursday,9:48 p.m.,rad,"friends | relax | dinner ","How to chill time at Kelsey's with the friends in a nice laugh with parm"
2019-03-21,March 21,Thursday,5:09 p.m.,meh,"","Group Meeting and studying for 4fh3 midterm"
2019-03-21,March 21,Thursday,3:50 p.m.,meh,"lecture | lunch ","Ate at Pinks and in class for Commerce 4SA3"
2019-03-21,March 21,Thursday,1:24 p.m.,meh,"","Still in class but very hungry and getting distracted"
2019-03-21,March 21,Thursday,11:22 a.m.,meh,"lecture","4FH3"
2019-03-21,March 21,Thursday,9:40 a.m.,good,"reading | travel","Reading the news at school. Read the WSJ, listened to the WSJ podcasts and FT podcasts"
2019-03-21,March 21,Thursday,8:00 a.m.,meh,"meditation | breakfast  | woke up ",""
2019-03-20,March 20,Wednesday,9:35 p.m.,tired,"reading | gaming | sleep early | meditation",""
2019-03-20,March 20,Wednesday,9:00 p.m.,tired,"",""
2019-03-20,March 20,Wednesday,4:47 p.m.,meh,"studying","Working on PowerPoint presentation"
2019-03-20,March 20,Wednesday,2:03 p.m.,good,"gaming | lunch ",""
2019-03-20,March 20,Wednesday,12:58 p.m.,good,"work","Getting off work. Enjoyed talking to Roman from PC Financial"
2019-03-20,March 20,Wednesday,7:01 a.m.,tired,"breakfast  | woke up ",""
2019-03-19,March 19,Tuesday,11:33 p.m.,meh,"reading | gaming | sleep | meditation",""
2019-03-19,March 19,Tuesday,9:51 p.m.,meh,"fap",""
2019-03-19,March 19,Tuesday,8:33 p.m.,good,"laundry  | cfa studying ","Finishing Reading 38"
2019-03-19,March 19,Tuesday,7:43 p.m.,meh,"gaming | dinner ",""
2019-03-19,March 19,Tuesday,4:33 p.m.,good,"nap","Napped for an hour"
2019-03-19,March 19,Tuesday,3:24 p.m.,tired,"cfa studying ","Finished reading 37"
2019-03-19,March 19,Tuesday,2:36 p.m.,meh,"lunch ",""
2019-03-19,March 19,Tuesday,8:49 a.m.,good,"work",""
2019-03-19,March 19,Tuesday,7:53 a.m.,good,"cfa studying ","Finishing Reading 36"
2019-03-19,March 19,Tuesday,6:04 a.m.,meh,"meditation | breakfast  | woke up ",""
2019-03-18,March 18,Monday,9:13 p.m.,tired,"family time  | movies | sleep | meditation",""
2019-03-18,March 18,Monday,6:25 p.m.,tired,"movies | dinner  | cfa studying ",""
2019-03-18,March 18,Monday,5:52 p.m.,bad,"gaming","Played video games straight the past 4 days, this is turning into a really bad habit and need to stop it."
2019-03-18,March 18,Monday,9:42 a.m.,good,"meditation | breakfast  | woke up ",""
2019-03-17,March 17,Sunday,11:43 p.m.,tired,"reading | sleep | meditation",""
2019-03-17,March 17,Sunday,9:04 p.m.,meh,"gaming | fap",""
2019-03-17,March 17,Sunday,5:57 p.m.,good,"gaming",""
2019-03-17,March 17,Sunday,3:23 p.m.,good,"work",""
2019-03-17,March 17,Sunday,9:10 a.m.,meh,"gaming | woke up ",""
2019-03-16,March 16,Saturday,11:38 p.m.,meh,"fap",""
2019-03-16,March 16,Saturday,10:53 p.m.,tired,"sleep | meditation",""
2019-03-16,March 16,Saturday,3:42 p.m.,meh,"gaming | work",""
2019-03-16,March 16,Saturday,12:52 p.m.,meh,"gaming | dinner ",""
2019-03-16,March 16,Saturday,10:00 a.m.,meh,"studying | woke up ",""
2019-03-15,March 15,Friday,9:17 p.m.,good,"friends | dinner ",""
2019-03-15,March 15,Friday,6:51 p.m.,good,"movies | relax",""
2019-03-15,March 15,Friday,12:53 p.m.,good,"work",""
2019-03-15,March 15,Friday,11:28 a.m.,good,"meditation | studying",""
2019-03-15,March 15,Friday,10:00 a.m.,good,"relax | woke up ",""
2019-03-15,March 15,Friday,12:21 a.m.,tired,"sleep | meditation | fap",""
2019-03-14,March 14,Thursday,5:49 p.m.,good,"gaming | lecture","Had a country presentation and think it went well"
2019-03-14,March 14,Thursday,10:27 a.m.,good,"haircut ",""
2019-03-14,March 14,Thursday,8:00 a.m.,meh,"woke up ",""
2019-03-13,March 13,Wednesday,10:00 p.m.,tired,"sleep",""
2019-03-13,March 13,Wednesday,6:57 p.m.,tired,"work",""
2019-03-13,March 13,Wednesday,9:00 a.m.,meh,"school work",""
2019-03-13,March 13,Wednesday,6:49 a.m.,tired,"meditation | woke up ","Had a horrible sleep, didn't go to bed until after 1. It is because I played video games after 10 again. Couldn't sit still when meditating."
2019-03-12,March 12,Tuesday,10:00 p.m.,meh,"gaming",""
2019-03-12,March 12,Tuesday,9:48 p.m.,meh,"gaming",""
2019-03-12,March 12,Tuesday,4:40 p.m.,bad,"fap","I start to notice a habit"
2019-03-12,March 12,Tuesday,4:26 p.m.,meh,"gaming | school work",""
2019-03-12,March 12,Tuesday,12:42 p.m.,meh,"gaming",""
2019-03-12,March 12,Tuesday,10:00 a.m.,meh,"woke up ",""
2019-03-11,March 11,Monday,11:04 p.m.,sad,"sleep | meditation",""
2019-03-11,March 11,Monday,10:14 p.m.,meh,"gaming",""
2019-03-11,March 11,Monday,7:15 p.m.,tired,"relax | dinner ","Dinner"
2019-03-11,March 11,Monday,6:26 p.m.,meh,"fap",""
2019-03-11,March 11,Monday,4:40 p.m.,good,"dinner ",""
2019-03-11,March 11,Monday,12:56 p.m.,nervous ,"travel","Traveling to YMCA on Rymal to finish PowerPoint"
2019-03-10,March 10,Sunday,11:12 p.m.,tired,"sleep",""
2019-03-10,March 10,Sunday,5:52 p.m.,meh,"work",""
2019-03-10,March 10,Sunday,3:34 p.m.,good,"reading",""
2019-03-10,March 10,Sunday,1:38 p.m.,good,"","Filed taxes"
2019-03-10,March 10,Sunday,11:49 a.m.,meh,"meditation",""
2019-03-09,March 9,Saturday,8:29 p.m.,meh,"movies",""
2019-03-09,March 9,Saturday,5:13 p.m.,meh,"work",""
2019-03-09,March 9,Saturday,11:23 a.m.,nervous ,"","Networking phone call"
2019-03-09,March 9,Saturday,9:45 a.m.,good,"meditation",""
2019-03-08,March 8,Friday,11:14 p.m.,meh,"movies | meditation",""
2019-03-08,March 8,Friday,5:00 p.m.,meh,"gaming",""
2019-03-08,March 8,Friday,2:52 p.m.,bad,"studying",""
2019-03-08,March 8,Friday,2:35 p.m.,bad,"school work",""
2019-03-08,March 8,Friday,11:22 a.m.,meh,"gaming",""
2019-03-08,March 8,Friday,1:39 a.m.,sad,"gaming | fap","I feel badly of how I spoke with my mother."
2019-03-07,March 7,Thursday,6:02 p.m.,meh,"relax",""
2019-03-07,March 7,Thursday,11:34 a.m.,tired,"studying | lecture",""
2019-03-07,March 7,Thursday,7:27 a.m.,meh,"meditation",""
2019-03-06,March 6,Wednesday,9:59 p.m.,bad,"sleep early","I am really upset about today. I played video games for way to long. I need to be more focused on my goals. I think I do it because I lose focus (I should be studying away from home) and need to be set on my goals and how I want to accomplish them"
2019-03-06,March 6,Wednesday,9:37 p.m.,tired,"relax","Very disappointed in myself today, didn't do any work other than CFA and getting worried about project."
2019-03-06,March 6,Wednesday,4:36 p.m.,meh,"gaming",""
2019-03-06,March 6,Wednesday,2:59 p.m.,bad,"fap",""
2019-03-06,March 6,Wednesday,10:21 a.m.,tired,"studying",""
2019-03-06,March 6,Wednesday,7:35 a.m.,sad,"meditation","Marg fell downstairs"
2019-03-06,March 6,Wednesday,12:04 a.m.,Regret ,"fap",""
2019-03-05,March 5,Tuesday,8:28 p.m.,meh,"dinner ","Gaos"
2019-03-05,March 5,Tuesday,6:42 p.m.,tired,"relax",""
2019-03-05,March 5,Tuesday,2:35 p.m.,meh,"gaming",""
2019-03-05,March 5,Tuesday,10:19 a.m.,good,"",""
2019-03-04,March 4,Monday,11:24 p.m.,meh,"gaming",""
2019-03-04,March 4,Monday,6:52 p.m.,bad,"work","Thought a kid was lost at work"
2019-03-04,March 4,Monday,12:40 p.m.,good,"studying","CFA Reading 41"
2019-03-04,March 4,Monday,11:30 a.m.,meh,"",""
2019-03-04,March 4,Monday,9:50 a.m.,tired,"",""
2019-03-03,March 3,Sunday,9:07 p.m.,good,"gaming",""
2019-03-03,March 3,Sunday,7:05 p.m.,tired,"relax | dinner ","Watching the office and eating dinner"
2019-03-03,March 3,Sunday,2:58 p.m.,good,"work",""
2019-03-03,March 3,Sunday,1:48 a.m.,good,"meditation",""
2019-03-02,March 2,Saturday,7:05 p.m.,meh,"friends | gaming | studying | work","UFC fight"
2019-03-01,March 1,Friday,8:07 p.m.,meh,"work","Try to reschedule with Matthew"
2019-02-28,February 28,Thursday,8:06 p.m.,meh,"relax | studying",""
2019-02-28,February 28,Thursday,2:08 p.m.,good,"studying","4FH3 Test"
2019-02-27,February 27,Wednesday,10:29 a.m.,good,"relax | reading | studying | work",""
2019-02-27,February 27,Wednesday,12:04 a.m.,meh,"reading | gaming",""
