full_date,date,weekday,time,mood,activities,note
4/24/2019,24-Apr,Wednesday,9:00 a.m.,bad,shower  | breakfast  | work | woke up ,
4/23/2019,23-Apr,Tuesday,9:37 p.m.,tired,sleep,
4/23/2019,23-Apr,Tuesday,7:27 p.m.,tired,meditation | cfa studying ,
4/23/2019,23-Apr,Tuesday,5:38 p.m.,good,gaming,
4/23/2019,23-Apr,Tuesday,4:44 p.m.,good,,Went to the dermatologist and filled my prescription
4/23/2019,23-Apr,Tuesday,11:58 a.m.,meh,woke up ,
4/23/2019,23-Apr,Tuesday,2:53 a.m.,tired,gaming | sleep,
4/22/2019,22-Apr,Monday,2:18 p.m.,tired,nap,
4/22/2019,22-Apr,Monday,11:42 a.m.,good,shower  | breakfast  | cfa studying ,
4/22/2019,22-Apr,Monday,10:46 a.m.,meh,woke up ,
4/21/2019,21-Apr,Sunday,10:34 p.m.,tired,movies | relax | sleep | dinner ,
4/21/2019,21-Apr,Sunday,12:06 p.m.,meh,friends | travel,Going back home from Montreal
4/20/2019,20-Apr,Saturday,10:48 p.m.,meh,,
4/19/2019,19-Apr,Friday,10:55 p.m.,good,,
4/18/2019,18-Apr,Thursday,10:11 p.m.,good,,Finished work
4/18/2019,18-Apr,Thursday,5:48 p.m.,meh,lunch  | work,Sound and sandwich
4/17/2019,17-Apr,Wednesday,10:17 p.m.,tired,movies | sleep |programming| dinner ,
4/17/2019,17-Apr,Wednesday,7:52 p.m.,tired,snack ,
4/17/2019,17-Apr,Wednesday,3:29 p.m.,good,snack ,Cliff bar and water
4/17/2019,17-Apr,Wednesday,9:52 a.m.,good,meditation | breakfast  | woke up  | cfa studying ,
4/16/2019,16-Apr,Tuesday,11:05 p.m.,meh,reading | sleep | dinner ,
4/16/2019,16-Apr,Tuesday,8:43 p.m.,tired,snack  | work,
4/16/2019,16-Apr,Tuesday,1:49 p.m.,meh,gaming | breakfast  | work,Handed in my acceptance letter. Got to caught up playing video games that I did not do my CFA Reading
4/16/2019,16-Apr,Tuesday,9:16 a.m.,good,meditation | woke up ,
4/15/2019,15-Apr,Monday,8:26 p.m.,meh,,Finished last exam
4/15/2019,15-Apr,Monday,3:25 p.m.,good,meditation,
4/15/2019,15-Apr,Monday,1:32 p.m.,meh,cfa studying ,
4/14/2019,14-Apr,Sunday,5:14 p.m.,tired,fap,
4/13/2019,13-Apr,Saturday,8:43 p.m.,meh,family time  | movies | dinner ,
4/12/2019,12-Apr,Friday,10:23 a.m.,meh,breakfast  | woke up ,
4/11/2019,11-Apr,Thursday,11:20 p.m.,good,family time  | movies | reading | sleep,
4/11/2019,11-Apr,Thursday,1:45 p.m.,meh,movies | relax | lunch  | cfa studying ,
4/11/2019,11-Apr,Thursday,8:34 a.m.,tired,woke up  | reading news,
4/10/2019,10-Apr,Wednesday,9:00 p.m.,meh,gaming | sleep | fap,
4/10/2019,10-Apr,Wednesday,6:42 p.m.,good,family time  | movies | dinner ,
4/10/2019,10-Apr,Wednesday,5:43 p.m.,tired,relax | reading,
4/10/2019,10-Apr,Wednesday,2:21 p.m.,meh,gaming | studying,
4/10/2019,10-Apr,Wednesday,1:08 p.m.,meh,gaming,
4/10/2019,10-Apr,Wednesday,11:10 a.m.,meh,reading news,
4/10/2019,10-Apr,Wednesday,10:34 a.m.,meh,woke up ,
4/9/2019,9-Apr,Tuesday,10:36 p.m.,good,family time  | movies | reading | sleep,
4/9/2019,9-Apr,Tuesday,9:12 p.m.,meh,gaming | lecture,
4/9/2019,9-Apr,Tuesday,5:24 p.m.,meh,reading,
4/9/2019,9-Apr,Tuesday,4:42 p.m.,good,studying,
4/9/2019,9-Apr,Tuesday,1:00 p.m.,meh,gaming | lunch ,
4/9/2019,9-Apr,Tuesday,12:13 p.m.,sad,,Application was denied and there isn't anything I can do
4/9/2019,9-Apr,Tuesday,10:35 a.m.,meh,,Meet with BSB guidance and waiting to meet with commerce guidance to solve issue
4/9/2019,9-Apr,Tuesday,9:03 a.m.,meh,gaming,
4/9/2019,9-Apr,Tuesday,8:16 a.m.,awful,woke up ,Just found out my application for the month program was rejected
4/8/2019,8-Apr,Monday,11:22 p.m.,good,reading | gaming | sleep,
4/8/2019,8-Apr,Monday,6:50 p.m.,meh,dinner ,
4/8/2019,8-Apr,Monday,5:41 p.m.,meh,studying,
4/8/2019,8-Apr,Monday,4:03 p.m.,good,gaming,
4/8/2019,8-Apr,Monday,2:18 p.m.,meh,studying | shower ,
4/8/2019,8-Apr,Monday,1:32 p.m.,meh,meditation,
4/8/2019,8-Apr,Monday,12:50 p.m.,good,relax | lunch ,
4/8/2019,8-Apr,Monday,11:52 a.m.,good,reading,
4/8/2019,8-Apr,Monday,11:07 a.m.,meh,woke up ,
4/7/2019,7-Apr,Sunday,11:30 p.m.,tired,reading | sleep,
4/7/2019,7-Apr,Sunday,10:51 p.m.,good,movies | reading | dinner ,
4/7/2019,7-Apr,Sunday,4:24 p.m.,meh,work,
4/7/2019,7-Apr,Sunday,3:37 p.m.,tired,relax | dinner ,
4/7/2019,7-Apr,Sunday,11:54 a.m.,good,meditation | studying | lunch ,
4/7/2019,7-Apr,Sunday,11:23 a.m.,good,reading | shower ,
4/7/2019,7-Apr,Sunday,9:30 a.m.,tired,woke up ,
4/7/2019,7-Apr,Sunday,1:30 a.m.,tired,sleep | snack ,
4/6/2019,6-Apr,Saturday,7:30 p.m.,tired,studying,
4/6/2019,6-Apr,Saturday,7:01 p.m.,meh,gaming,
4/6/2019,6-Apr,Saturday,5:20 p.m.,good,relax | dinner  | work,
4/6/2019,6-Apr,Saturday,10:09 a.m.,meh,meditation | shower  | breakfast  | woke up ,
4/5/2019,5-Apr,Friday,11:20 p.m.,meh,fap,
4/5/2019,5-Apr,Friday,9:47 p.m.,tired,movies | dinner  | work,
4/5/2019,5-Apr,Friday,1:08 p.m.,meh,relax | gaming | shower  | lunch ,
4/5/2019,5-Apr,Friday,11:36 a.m.,meh,studying | breakfast ,
4/5/2019,5-Apr,Friday,11:20 a.m.,meh,woke up ,
4/4/2019,4-Apr,Thursday,10:07 p.m.,tired,family time  | reading | sleep | meditation,
4/4/2019,4-Apr,Thursday,6:06 p.m.,good,friends | dinner ,
4/4/2019,4-Apr,Thursday,12:02 p.m.,rad,school work,Just presented for 4FH3 and did well on the last midterm
4/4/2019,4-Apr,Thursday,9:38 a.m.,tired,shower  | woke up ,
4/3/2019,3-Apr,Wednesday,10:00 p.m.,meh,gaming | sleep | fap,
4/3/2019,3-Apr,Wednesday,6:53 p.m.,meh,gaming,
4/3/2019,3-Apr,Wednesday,5:50 p.m.,tired,relax | reading,
4/3/2019,3-Apr,Wednesday,3:37 p.m.,good,lunch ,
4/3/2019,3-Apr,Wednesday,1:39 p.m.,good,school work | snack  | travel,Went to coffee culture to finish presentation
4/3/2019,3-Apr,Wednesday,10:37 a.m.,meh,reading | meditation,
4/3/2019,3-Apr,Wednesday,9:34 a.m.,meh,woke up ,
4/3/2019,3-Apr,Wednesday,2:30 a.m.,tired,relax | sleep | meditation,
4/2/2019,2-Apr,Tuesday,8:24 p.m.,meh,friends | dinner ,
4/2/2019,2-Apr,Tuesday,6:22 p.m.,meh,school work | travel,
4/2/2019,2-Apr,Tuesday,4:36 p.m.,tired,school work,
4/2/2019,2-Apr,Tuesday,3:33 p.m.,meh,gaming | lunch ,
4/2/2019,2-Apr,Tuesday,11:26 a.m.,good,school work,Finishes CFA Reading 52 and now going to going to finish 4FH3 report
4/2/2019,2-Apr,Tuesday,9:58 a.m.,tired,cfa studying ,
4/2/2019,2-Apr,Tuesday,9:23 a.m.,meh,relax | gaming,
4/2/2019,2-Apr,Tuesday,8:53 a.m.,meh,reading | travel,Went to Mac to read the news and study
4/2/2019,2-Apr,Tuesday,7:04 a.m.,tired,meditation | shower  | breakfast  | woke up ,
4/1/2019,1-Apr,Monday,8:47 p.m.,good,reading | sleep early | meditation,
4/1/2019,1-Apr,Monday,6:34 p.m.,meh,family time  | movies | snack  | dinner ,
4/1/2019,1-Apr,Monday,5:57 p.m.,sad,school work,Sad because I did a nothing again today. Woke up late and played video games all day
4/1/2019,1-Apr,Monday,2:16 p.m.,meh,gaming | lunch ,
4/1/2019,1-Apr,Monday,11:38 a.m.,meh,meditation | shower  | breakfast  | woke up ,
4/1/2019,1-Apr,Monday,1:10 a.m.,tired,movies | gaming | sleep,
3/31/2019,31-Mar,Sunday,2:00 p.m.,meh,reading,
3/31/2019,31-Mar,Sunday,1:18 p.m.,meh,gaming,
3/31/2019,31-Mar,Sunday,12:43 p.m.,good,family time  | lunch ,
3/31/2019,31-Mar,Sunday,10:07 a.m.,good,gaming | snack  | woke up ,
3/30/2019,30-Mar,Saturday,10:43 p.m.,meh,movies | sleep | meditation |programming| dinner ,
3/30/2019,30-Mar,Saturday,7:39 p.m.,meh,snack  | work,
3/30/2019,30-Mar,Saturday,7:39 p.m.,meh,snack  | work,
3/30/2019,30-Mar,Saturday,1:07 p.m.,nervous ,gaming | meditation | school work | lunch ,
3/30/2019,30-Mar,Saturday,11:19 a.m.,nervous ,gaming | school work | shower  | breakfast  | woke up ,
3/29/2019,29-Mar,Friday,9:57 p.m.,tired,movies | sleep,
3/29/2019,29-Mar,Friday,8:41 p.m.,meh,school work,
3/29/2019,29-Mar,Friday,8:02 p.m.,good,family time  | movies | gaming | dinner ,
3/29/2019,29-Mar,Friday,6:30 p.m.,good,reading,
3/29/2019,29-Mar,Friday,5:13 p.m.,good,relax | gaming,
3/29/2019,29-Mar,Friday,3:02 p.m.,tired,relax | school work,
3/29/2019,29-Mar,Friday,1:25 p.m.,good,gaming | lunch  | cfa studying ,
3/29/2019,29-Mar,Friday,11:59 a.m.,good,meditation | shower  | cleaning,
3/29/2019,29-Mar,Friday,10:55 a.m.,meh,relax | gaming | breakfast ,
3/29/2019,29-Mar,Friday,10:12 a.m.,good,school work,4SA3 PowerPoint
3/29/2019,29-Mar,Friday,9:32 a.m.,meh,woke up ,
3/28/2019,28-Mar,Thursday,11:32 p.m.,meh,gaming | sleep | meditation,
3/28/2019,28-Mar,Thursday,8:48 p.m.,meh,relax | gaming | dinner ,
3/28/2019,28-Mar,Thursday,1:50 p.m.,bad,school work,4FH3 Test 3 went bad
3/28/2019,28-Mar,Thursday,9:15 a.m.,meh,breakfast  | woke up ,
3/27/2019,27-Mar,Wednesday,10:25 p.m.,meh,movies | sleep | dinner ,
3/27/2019,27-Mar,Wednesday,7:03 p.m.,meh,snack ,Gave Roman back his book and tried to offer him another one
3/27/2019,27-Mar,Wednesday,3:55 p.m.,meh,dinner  | work | cleaning,
3/27/2019,27-Mar,Wednesday,2:37 p.m.,good,reading,
3/27/2019,27-Mar,Wednesday,2:13 p.m.,meh,meditation,
3/27/2019,27-Mar,Wednesday,11:10 a.m.,meh,shower ,
3/27/2019,27-Mar,Wednesday,9:59 a.m.,meh,movies | relax,
3/27/2019,27-Mar,Wednesday,9:38 a.m.,meh,breakfast ,
3/27/2019,27-Mar,Wednesday,8:53 a.m.,meh,woke up ,
3/26/2019,26-Mar,Tuesday,10:02 p.m.,meh,,
3/26/2019,26-Mar,Tuesday,9:03 p.m.,awful,relax | reading | sleep | meditation,I'm really upset with myself I'm not really sure why Burly really stressed with school but I also just feel so bored with my life I don't feel like living it to the full potential
3/26/2019,26-Mar,Tuesday,3:46 p.m.,meh,gaming,
3/26/2019,26-Mar,Tuesday,1:59 p.m.,meh,studying | lunch ,
3/26/2019,26-Mar,Tuesday,1:24 p.m.,good,relax | gaming,
3/26/2019,26-Mar,Tuesday,10:48 a.m.,meh,studying | lunch  | travel | cfa studying ,
3/26/2019,26-Mar,Tuesday,9:38 a.m.,meh,reading | shower  | woke up ,
3/25/2019,25-Mar,Monday,11:57 p.m.,sad,gaming | sleep | meditation,I feel sad because I watch SO much time on gaming. I can not do any work when I am at home
3/25/2019,25-Mar,Monday,8:26 p.m.,meh,gaming,
3/25/2019,25-Mar,Monday,7:00 p.m.,meh,fap | dinner  | cleaning,
3/25/2019,25-Mar,Monday,6:14 p.m.,meh,reading | gaming,
3/25/2019,25-Mar,Monday,4:24 p.m.,tired,nap,Napped for 30 min
3/25/2019,25-Mar,Monday,3:50 p.m.,meh,studying,4FH3 Old Tests
3/25/2019,25-Mar,Monday,2:22 p.m.,good,movies | lunch ,Smartest Guy's in the Room
3/25/2019,25-Mar,Monday,1:42 p.m.,good,studying,4FH3 Office Hours
3/25/2019,25-Mar,Monday,1:03 p.m.,meh,studying | cfa studying ,
3/25/2019,25-Mar,Monday,9:29 a.m.,meh,reading,Read the Exchange Section from the weekend issue of the WSJ for like an hour
3/25/2019,25-Mar,Monday,7:05 a.m.,tired,meditation | breakfast ,
3/24/2019,24-Mar,Sunday,10:51 p.m.,good,sleep | meditation,
3/24/2019,24-Mar,Sunday,9:30 p.m.,meh,reading | gaming,
3/24/2019,24-Mar,Sunday,7:01 p.m.,good,family time  | movies | dinner ,
3/24/2019,24-Mar,Sunday,5:33 p.m.,meh,gaming,
3/24/2019,24-Mar,Sunday,2:45 p.m.,good,nap,Napped until 4
3/24/2019,24-Mar,Sunday,2:15 p.m.,good,studying,4FH3 Midterm
3/24/2019,24-Mar,Sunday,12:52 p.m.,good,relax | lunch ,Chicken pie and YouTube
3/24/2019,24-Mar,Sunday,10:19 a.m.,good,snack ,Water & cliff bar
3/24/2019,24-Mar,Sunday,7:50 a.m.,bad,work,
3/24/2019,24-Mar,Sunday,6:28 a.m.,meh,breakfast  | woke up ,Green shake
3/24/2019,24-Mar,Sunday,1:27 a.m.,sad,friends | gaming | sleep | meditation,
3/23/2019,23-Mar,Saturday,6:46 p.m.,meh,gaming,
3/23/2019,23-Mar,Saturday,3:57 p.m.,good,movies | meditation | lunch ,Studying chapters 9 & 10 from 4fh3
3/23/2019,23-Mar,Saturday,3:15 p.m.,meh,gaming | breakfast ,
3/23/2019,23-Mar,Saturday,11:52 a.m.,meh,woke up ,
3/23/2019,23-Mar,Saturday,2:53 a.m.,tired,sleep | fap,
3/22/2019,22-Mar,Friday,11:00 p.m.,good,friends | movies | dinner ,
3/22/2019,22-Mar,Friday,7:28 p.m.,meh,work,
3/22/2019,22-Mar,Friday,3:39 p.m.,tired,dinner ,
3/22/2019,22-Mar,Friday,2:54 p.m.,good,cfa studying ,Starting FI
3/22/2019,22-Mar,Friday,1:30 p.m.,bad,studying,
3/22/2019,22-Mar,Friday,1:01 p.m.,bad,studying | lunch ,
3/22/2019,22-Mar,Friday,10:44 a.m.,meh,gaming,
3/22/2019,22-Mar,Friday,8:08 a.m.,meh,meditation | breakfast  | woke up ,
3/21/2019,21-Mar,Thursday,10:09 p.m.,meh,sleep | fap,
3/21/2019,21-Mar,Thursday,9:48 p.m.,rad,friends | relax | dinner ,How to chill time at Kelsey's with the friends in a nice laugh with parm
3/21/2019,21-Mar,Thursday,5:09 p.m.,meh,,Group Meeting and studying for 4fh3 midterm
3/21/2019,21-Mar,Thursday,3:50 p.m.,meh,lecture | lunch ,Ate at Pinks and in class for Commerce 4SA3
3/21/2019,21-Mar,Thursday,1:24 p.m.,meh,,Still in class but very hungry and getting distracted
3/21/2019,21-Mar,Thursday,11:22 a.m.,meh,lecture,4FH3
3/21/2019,21-Mar,Thursday,9:40 a.m.,good,reading | travel,"Reading the news at school. Read the WSJ, listened to the WSJ podcasts and FT podcasts"
3/21/2019,21-Mar,Thursday,8:00 a.m.,meh,meditation | breakfast  | woke up ,
3/20/2019,20-Mar,Wednesday,9:35 p.m.,tired,reading | gaming | sleep early | meditation,
3/20/2019,20-Mar,Wednesday,9:00 p.m.,tired,,
3/20/2019,20-Mar,Wednesday,4:47 p.m.,meh,studying,Working on PowerPoint presentation
3/20/2019,20-Mar,Wednesday,2:03 p.m.,good,gaming | lunch ,
3/20/2019,20-Mar,Wednesday,12:58 p.m.,good,work,Getting off work. Enjoyed talking to Roman from PC Financial
3/20/2019,20-Mar,Wednesday,7:01 a.m.,tired,breakfast  | woke up ,
3/19/2019,19-Mar,Tuesday,11:33 p.m.,meh,reading | gaming | sleep | meditation,
3/19/2019,19-Mar,Tuesday,9:51 p.m.,meh,fap,
3/19/2019,19-Mar,Tuesday,8:33 p.m.,good,laundry  | cfa studying ,Finishing Reading 38
3/19/2019,19-Mar,Tuesday,7:43 p.m.,meh,gaming | dinner ,
3/19/2019,19-Mar,Tuesday,4:33 p.m.,good,nap,Napped for an hour
3/19/2019,19-Mar,Tuesday,3:24 p.m.,tired,cfa studying ,Finished reading 37
3/19/2019,19-Mar,Tuesday,2:36 p.m.,meh,lunch ,
3/19/2019,19-Mar,Tuesday,8:49 a.m.,good,work,
3/19/2019,19-Mar,Tuesday,7:53 a.m.,good,cfa studying ,Finishing Reading 36
3/19/2019,19-Mar,Tuesday,6:04 a.m.,meh,meditation | breakfast  | woke up ,
3/18/2019,18-Mar,Monday,9:13 p.m.,tired,family time  | movies | sleep | meditation,
3/18/2019,18-Mar,Monday,6:25 p.m.,tired,movies | dinner  | cfa studying ,
3/18/2019,18-Mar,Monday,5:52 p.m.,bad,gaming,"Played video games straight the past 4 days, this is turning into a really bad habit and need to stop it."
3/18/2019,18-Mar,Monday,9:42 a.m.,good,meditation | breakfast  | woke up ,
3/17/2019,17-Mar,Sunday,11:43 p.m.,tired,reading | sleep | meditation,
3/17/2019,17-Mar,Sunday,9:04 p.m.,meh,gaming | fap,
3/17/2019,17-Mar,Sunday,5:57 p.m.,good,gaming,
3/17/2019,17-Mar,Sunday,3:23 p.m.,good,work,
3/17/2019,17-Mar,Sunday,9:10 a.m.,meh,gaming | woke up ,
3/16/2019,16-Mar,Saturday,11:38 p.m.,meh,fap,
3/16/2019,16-Mar,Saturday,10:53 p.m.,tired,sleep | meditation,
3/16/2019,16-Mar,Saturday,3:42 p.m.,meh,gaming | work,
3/16/2019,16-Mar,Saturday,12:52 p.m.,meh,gaming | dinner ,
3/16/2019,16-Mar,Saturday,10:00 a.m.,meh,studying | woke up ,
3/15/2019,15-Mar,Friday,9:17 p.m.,good,friends | dinner ,
3/15/2019,15-Mar,Friday,6:51 p.m.,good,movies | relax,
3/15/2019,15-Mar,Friday,12:53 p.m.,good,work,
3/15/2019,15-Mar,Friday,11:28 a.m.,good,meditation | studying,
3/15/2019,15-Mar,Friday,10:00 a.m.,good,relax | woke up ,
3/15/2019,15-Mar,Friday,12:21 a.m.,tired,sleep | meditation | fap,
3/14/2019,14-Mar,Thursday,5:49 p.m.,good,gaming | lecture,Had a country presentation and think it went well
3/14/2019,14-Mar,Thursday,10:27 a.m.,good,haircut ,
3/14/2019,14-Mar,Thursday,8:00 a.m.,meh,woke up ,
3/13/2019,13-Mar,Wednesday,10:00 p.m.,tired,sleep,
3/13/2019,13-Mar,Wednesday,6:57 p.m.,tired,work,
3/13/2019,13-Mar,Wednesday,9:00 a.m.,meh,school work,
3/13/2019,13-Mar,Wednesday,6:49 a.m.,tired,meditation | woke up ,"Had a horrible sleep, didn't go to bed until after 1. It is because I played video games after 10 again. Couldn't sit still when meditating."
3/12/2019,12-Mar,Tuesday,10:00 p.m.,meh,gaming,
3/12/2019,12-Mar,Tuesday,9:48 p.m.,meh,gaming,
3/12/2019,12-Mar,Tuesday,4:40 p.m.,bad,fap,I start to notice a habit
3/12/2019,12-Mar,Tuesday,4:26 p.m.,meh,gaming | school work,
3/12/2019,12-Mar,Tuesday,12:42 p.m.,meh,gaming,
3/12/2019,12-Mar,Tuesday,10:00 a.m.,meh,woke up ,
3/11/2019,11-Mar,Monday,11:04 p.m.,sad,sleep | meditation,
3/11/2019,11-Mar,Monday,10:14 p.m.,meh,gaming,
3/11/2019,11-Mar,Monday,7:15 p.m.,tired,relax | dinner ,Dinner
3/11/2019,11-Mar,Monday,6:26 p.m.,meh,fap,
3/11/2019,11-Mar,Monday,4:40 p.m.,good,dinner ,
3/11/2019,11-Mar,Monday,12:56 p.m.,nervous ,travel,Traveling to YMCA on Rymal to finish PowerPoint
3/10/2019,10-Mar,Sunday,11:12 p.m.,tired,sleep,
3/10/2019,10-Mar,Sunday,5:52 p.m.,meh,work,
3/10/2019,10-Mar,Sunday,3:34 p.m.,good,reading,
3/10/2019,10-Mar,Sunday,1:38 p.m.,good,,Filed taxes
3/10/2019,10-Mar,Sunday,11:49 a.m.,meh,meditation,
3/9/2019,9-Mar,Saturday,8:29 p.m.,meh,movies,
3/9/2019,9-Mar,Saturday,5:13 p.m.,meh,work,
3/9/2019,9-Mar,Saturday,11:23 a.m.,nervous ,,Networking phone call
3/9/2019,9-Mar,Saturday,9:45 a.m.,good,meditation,
3/8/2019,8-Mar,Friday,11:14 p.m.,meh,movies | meditation,
3/8/2019,8-Mar,Friday,5:00 p.m.,meh,gaming,
3/8/2019,8-Mar,Friday,2:52 p.m.,bad,studying,
3/8/2019,8-Mar,Friday,2:35 p.m.,bad,school work,
3/8/2019,8-Mar,Friday,11:22 a.m.,meh,gaming,
3/8/2019,8-Mar,Friday,1:39 a.m.,sad,gaming | fap,I feel badly of how I spoke with my mother.
3/7/2019,7-Mar,Thursday,6:02 p.m.,meh,relax,
3/7/2019,7-Mar,Thursday,11:34 a.m.,tired,studying | lecture,
3/7/2019,7-Mar,Thursday,7:27 a.m.,meh,meditation,
3/6/2019,6-Mar,Wednesday,9:59 p.m.,bad,sleep early,I am really upset about today. I played video games for way to long. I need to be more focused on my goals. I think I do it because I lose focus (I should be studying away from home) and need to be set on my goals and how I want to accomplish them
3/6/2019,6-Mar,Wednesday,9:37 p.m.,tired,relax,"Very disappointed in myself today, didn't do any work other than CFA and getting worried about project."
3/6/2019,6-Mar,Wednesday,4:36 p.m.,meh,gaming,
3/6/2019,6-Mar,Wednesday,2:59 p.m.,bad,fap,
3/6/2019,6-Mar,Wednesday,10:21 a.m.,tired,studying,
3/6/2019,6-Mar,Wednesday,7:35 a.m.,sad,meditation,Marg fell downstairs
3/6/2019,6-Mar,Wednesday,12:04 a.m.,Regret ,fap,
3/5/2019,5-Mar,Tuesday,8:28 p.m.,meh,dinner ,Gaos
3/5/2019,5-Mar,Tuesday,6:42 p.m.,tired,relax,
3/5/2019,5-Mar,Tuesday,2:35 p.m.,meh,gaming,
3/5/2019,5-Mar,Tuesday,10:19 a.m.,good,,
3/4/2019,4-Mar,Monday,11:24 p.m.,meh,gaming,
3/4/2019,4-Mar,Monday,6:52 p.m.,bad,work,Thought a kid was lost at work
3/4/2019,4-Mar,Monday,12:40 p.m.,good,studying,CFA Reading 41
3/4/2019,4-Mar,Monday,11:30 a.m.,meh,,
3/4/2019,4-Mar,Monday,9:50 a.m.,tired,,
3/3/2019,3-Mar,Sunday,9:07 p.m.,good,gaming,
3/3/2019,3-Mar,Sunday,7:05 p.m.,tired,relax | dinner ,Watching the office and eating dinner
3/3/2019,3-Mar,Sunday,2:58 p.m.,good,work,
3/3/2019,3-Mar,Sunday,1:48 a.m.,good,meditation,
3/2/2019,2-Mar,Saturday,7:05 p.m.,meh,friends | gaming | studying | work,UFC fight
3/1/2019,1-Mar,Friday,8:07 p.m.,meh,work,Try to reschedule with Matthew
2/28/2019,28-Feb,Thursday,8:06 p.m.,meh,relax | studying,
2/28/2019,28-Feb,Thursday,2:08 p.m.,good,studying,4FH3 Test
2/27/2019,27-Feb,Wednesday,10:29 a.m.,good,relax | reading | studying | work,
2/27/2019,27-Feb,Wednesday,12:04 a.m.,meh,reading | gaming,
